"time","temp","dtemp/dtime","state"
9381,26.0,-2.6,No heating
9382,23.4,-2.34,No heating
9383,21.06,-2.106,No heating
9384,18.954,-1.8954000000000002,Heating
9385,17.058600000000002,8.941399999999998,Heating
9386,26.0,0.0,No heating
9387,26.0,-2.6,No heating
9388,23.4,-2.34,No heating
9389,21.06,-2.106,No heating
9390,18.954,-1.8954000000000002,Heating
9391,17.058600000000002,8.941399999999998,Heating
9392,26.0,0.0,No heating
9393,26.0,-2.6,No heating
9394,23.4,-2.34,No heating
9395,21.06,-2.106,No heating
9396,18.954,-1.8954000000000002,Heating
9397,17.058600000000002,8.941399999999998,Heating
9398,26.0,0.0,No heating
9399,26.0,-2.6,No heating
9400,23.4,-2.34,No heating
9401,21.06,-2.106,No heating
9402,18.954,-1.8954000000000002,Heating
9403,17.058600000000002,8.941399999999998,Heating
9404,26.0,0.0,No heating
9405,26.0,-2.6,No heating
9406,23.4,-2.34,No heating
9407,21.06,-2.106,No heating
9408,18.954,-1.8954000000000002,Heating
9409,17.058600000000002,8.941399999999998,Heating
9410,26.0,0.0,No heating
9411,26.0,-2.6,No heating
9412,23.4,-2.34,No heating
9413,21.06,-2.106,No heating
9414,18.954,-1.8954000000000002,Heating
9415,17.058600000000002,8.941399999999998,Heating
9416,26.0,0.0,No heating
9417,26.0,-2.6,No heating
9418,23.4,-2.34,No heating
9419,21.06,-2.106,No heating
9420,18.954,-1.8954000000000002,Heating
9421,17.058600000000002,8.941399999999998,Heating
9422,26.0,0.0,No heating
9423,26.0,-2.6,No heating
9424,23.4,-2.34,No heating
9425,21.06,-2.106,No heating
9426,18.954,-1.8954000000000002,Heating
9427,17.058600000000002,8.941399999999998,Heating
9428,26.0,0.0,No heating
9429,26.0,-2.6,No heating
9430,23.4,-2.34,No heating
9431,21.06,-2.106,No heating
9432,18.954,-1.8954000000000002,Heating
9433,17.058600000000002,8.941399999999998,Heating
9434,26.0,0.0,No heating
9435,26.0,-2.6,No heating
9436,23.4,-2.34,No heating
9437,21.06,-2.106,No heating
9438,18.954,-1.8954000000000002,Heating
9439,17.058600000000002,8.941399999999998,Heating
9440,26.0,0.0,No heating
9441,26.0,-2.6,No heating
9442,23.4,-2.34,No heating
9443,21.06,-2.106,No heating
9444,18.954,-1.8954000000000002,Heating
9445,17.058600000000002,8.941399999999998,Heating
9446,26.0,0.0,No heating
9447,26.0,-2.6,No heating
9448,23.4,-2.34,No heating
9449,21.06,-2.106,No heating
9450,18.954,-1.8954000000000002,Heating
9451,17.058600000000002,8.941399999999998,Heating
9452,26.0,0.0,No heating
9453,26.0,-2.6,No heating
9454,23.4,-2.34,No heating
9455,21.06,-2.106,No heating
9456,18.954,-1.8954000000000002,Heating
9457,17.058600000000002,8.941399999999998,Heating
9458,26.0,0.0,No heating
9459,26.0,-2.6,No heating
9460,23.4,-2.34,No heating
9461,21.06,-2.106,No heating
9462,18.954,-1.8954000000000002,Heating
9463,17.058600000000002,8.941399999999998,Heating
9464,26.0,0.0,No heating
9465,26.0,-2.6,No heating
9466,23.4,-2.34,No heating
9467,21.06,-2.106,No heating
9468,18.954,-1.8954000000000002,Heating
9469,17.058600000000002,8.941399999999998,Heating
9470,26.0,0.0,No heating
9471,26.0,-2.6,No heating
9472,23.4,-2.34,No heating
9473,21.06,-2.106,No heating
9474,18.954,-1.8954000000000002,Heating
9475,17.058600000000002,8.941399999999998,Heating
9476,26.0,0.0,No heating
9477,26.0,-2.6,No heating
9478,23.4,-2.34,No heating
9479,21.06,-2.106,No heating
9480,18.954,-1.8954000000000002,Heating
9481,17.058600000000002,8.941399999999998,Heating
9482,26.0,0.0,No heating
9483,26.0,-2.6,No heating
9484,23.4,-2.34,No heating
9485,21.06,-2.106,No heating
9486,18.954,-1.8954000000000002,Heating
9487,17.058600000000002,8.941399999999998,Heating
9488,26.0,0.0,No heating
9489,26.0,-2.6,No heating
9490,23.4,-2.34,No heating
9491,21.06,-2.106,No heating
9492,18.954,-1.8954000000000002,Heating
9493,17.058600000000002,8.941399999999998,Heating
9494,26.0,0.0,No heating
9495,26.0,-2.6,No heating
9496,23.4,-2.34,No heating
9497,21.06,-2.106,No heating
9498,18.954,-1.8954000000000002,Heating
9499,17.058600000000002,8.941399999999998,Heating
9500,26.0,0.0,No heating
9501,26.0,-2.6,No heating
9502,23.4,-2.34,No heating
9503,21.06,-2.106,No heating
9504,18.954,-1.8954000000000002,Heating
9505,17.058600000000002,8.941399999999998,Heating
9506,26.0,0.0,No heating
9507,26.0,-2.6,No heating
9508,23.4,-2.34,No heating
9509,21.06,-2.106,No heating
9510,18.954,-1.8954000000000002,Heating
9511,17.058600000000002,8.941399999999998,Heating
9512,26.0,0.0,No heating
9513,26.0,-2.6,No heating
9514,23.4,-2.34,No heating
9515,21.06,-2.106,No heating
9516,18.954,-1.8954000000000002,Heating
9517,17.058600000000002,8.941399999999998,Heating
9518,26.0,0.0,No heating
9519,26.0,-2.6,No heating
9520,23.4,-2.34,No heating
9521,21.06,-2.106,No heating
9522,18.954,-1.8954000000000002,Heating
9523,17.058600000000002,8.941399999999998,Heating
9524,26.0,0.0,No heating
9525,26.0,-2.6,No heating
9526,23.4,-2.34,No heating
9527,21.06,-2.106,No heating
9528,18.954,-1.8954000000000002,Heating
9529,17.058600000000002,8.941399999999998,Heating
9530,26.0,0.0,No heating
9531,26.0,-2.6,No heating
9532,23.4,-2.34,No heating
9533,21.06,-2.106,No heating
9534,18.954,-1.8954000000000002,Heating
9535,17.058600000000002,8.941399999999998,Heating
9536,26.0,0.0,No heating
9537,26.0,-2.6,No heating
9538,23.4,-2.34,No heating
9539,21.06,-2.106,No heating
9540,18.954,-1.8954000000000002,Heating
9541,17.058600000000002,8.941399999999998,Heating
9542,26.0,0.0,No heating
9543,26.0,-2.6,No heating
9544,23.4,-2.34,No heating
9545,21.06,-2.106,No heating
9546,18.954,-1.8954000000000002,Heating
9547,17.058600000000002,8.941399999999998,Heating
9548,26.0,0.0,No heating
9549,26.0,-2.6,No heating
9550,23.4,-2.34,No heating
9551,21.06,-2.106,No heating
9552,18.954,-1.8954000000000002,Heating
9553,17.058600000000002,8.941399999999998,Heating
9554,26.0,0.0,No heating
9555,26.0,-2.6,No heating
9556,23.4,-2.34,No heating
9557,21.06,-2.106,No heating
9558,18.954,-1.8954000000000002,Heating
9559,17.058600000000002,8.941399999999998,Heating
9560,26.0,0.0,No heating
9561,26.0,-2.6,No heating
9562,23.4,-2.34,No heating
9563,21.06,-2.106,No heating
9564,18.954,-1.8954000000000002,Heating
9565,17.058600000000002,8.941399999999998,Heating
9566,26.0,0.0,No heating
9567,26.0,-2.6,No heating
9568,23.4,-2.34,No heating
9569,21.06,-2.106,No heating
9570,18.954,-1.8954000000000002,Heating
9571,17.058600000000002,8.941399999999998,Heating
9572,26.0,0.0,No heating
9573,26.0,-2.6,No heating
9574,23.4,-2.34,No heating
9575,21.06,-2.106,No heating
9576,18.954,-1.8954000000000002,Heating
9577,17.058600000000002,8.941399999999998,Heating
9578,26.0,0.0,No heating
9579,26.0,-2.6,No heating
9580,23.4,-2.34,No heating
9581,21.06,-2.106,No heating
9582,18.954,-1.8954000000000002,Heating
9583,17.058600000000002,8.941399999999998,Heating
9584,26.0,0.0,No heating
9585,26.0,-2.6,No heating
9586,23.4,-2.34,No heating
9587,21.06,-2.106,No heating
9588,18.954,-1.8954000000000002,Heating
9589,17.058600000000002,8.941399999999998,Heating
9590,26.0,0.0,No heating
9591,26.0,-2.6,No heating
9592,23.4,-2.34,No heating
9593,21.06,-2.106,No heating
9594,18.954,-1.8954000000000002,Heating
9595,17.058600000000002,8.941399999999998,Heating
9596,26.0,0.0,No heating
9597,26.0,-2.6,No heating
9598,23.4,-2.34,No heating
9599,21.06,-2.106,No heating
9600,18.954,-1.8954000000000002,Heating
9601,17.058600000000002,8.941399999999998,Heating
9602,26.0,0.0,No heating
9603,26.0,-2.6,No heating
9604,23.4,-2.34,No heating
9605,21.06,-2.106,No heating
9606,18.954,-1.8954000000000002,Heating
9607,17.058600000000002,8.941399999999998,Heating
9608,26.0,0.0,No heating
9609,26.0,-2.6,No heating
9610,23.4,-2.34,No heating
9611,21.06,-2.106,No heating
9612,18.954,-1.8954000000000002,Heating
9613,17.058600000000002,8.941399999999998,Heating
9614,26.0,0.0,No heating
9615,26.0,-2.6,No heating
9616,23.4,-2.34,No heating
9617,21.06,-2.106,No heating
9618,18.954,-1.8954000000000002,Heating
9619,17.058600000000002,8.941399999999998,Heating
9620,26.0,0.0,No heating
9621,26.0,-2.6,No heating
9622,23.4,-2.34,No heating
9623,21.06,-2.106,No heating
9624,18.954,-1.8954000000000002,Heating
9625,17.058600000000002,8.941399999999998,Heating
9626,26.0,0.0,No heating
9627,26.0,-2.6,No heating
9628,23.4,-2.34,No heating
9629,21.06,-2.106,No heating
9630,18.954,-1.8954000000000002,Heating
9631,17.058600000000002,8.941399999999998,Heating
9632,26.0,0.0,No heating
9633,26.0,-2.6,No heating
9634,23.4,-2.34,No heating
9635,21.06,-2.106,No heating
9636,18.954,-1.8954000000000002,Heating
9637,17.058600000000002,8.941399999999998,Heating
9638,26.0,0.0,No heating
9639,26.0,-2.6,No heating
9640,23.4,-2.34,No heating
9641,21.06,-2.106,No heating
9642,18.954,-1.8954000000000002,Heating
9643,17.058600000000002,8.941399999999998,Heating
9644,26.0,0.0,No heating
9645,26.0,-2.6,No heating
9646,23.4,-2.34,No heating
9647,21.06,-2.106,No heating
9648,18.954,-1.8954000000000002,Heating
9649,17.058600000000002,8.941399999999998,Heating
9650,26.0,0.0,No heating
9651,26.0,-2.6,No heating
9652,23.4,-2.34,No heating
9653,21.06,-2.106,No heating
9654,18.954,-1.8954000000000002,Heating
9655,17.058600000000002,8.941399999999998,Heating
9656,26.0,0.0,No heating
9657,26.0,-2.6,No heating
9658,23.4,-2.34,No heating
9659,21.06,-2.106,No heating
9660,18.954,-1.8954000000000002,Heating
9661,17.058600000000002,8.941399999999998,Heating
9662,26.0,0.0,No heating
9663,26.0,-2.6,No heating
9664,23.4,-2.34,No heating
9665,21.06,-2.106,No heating
9666,18.954,-1.8954000000000002,Heating
9667,17.058600000000002,8.941399999999998,Heating
9668,26.0,0.0,No heating
9669,26.0,-2.6,No heating
9670,23.4,-2.34,No heating
9671,21.06,-2.106,No heating
9672,18.954,-1.8954000000000002,Heating
9673,17.058600000000002,8.941399999999998,Heating
9674,26.0,0.0,No heating
9675,26.0,-2.6,No heating
9676,23.4,-2.34,No heating
9677,21.06,-2.106,No heating
9678,18.954,-1.8954000000000002,Heating
9679,17.058600000000002,8.941399999999998,Heating
9680,26.0,0.0,No heating
9681,26.0,-2.6,No heating
9682,23.4,-2.34,No heating
9683,21.06,-2.106,No heating
9684,18.954,-1.8954000000000002,Heating
9685,17.058600000000002,8.941399999999998,Heating
9686,26.0,0.0,No heating
9687,26.0,-2.6,No heating
9688,23.4,-2.34,No heating
9689,21.06,-2.106,No heating
9690,18.954,-1.8954000000000002,Heating
9691,17.058600000000002,8.941399999999998,Heating
9692,26.0,0.0,No heating
9693,26.0,-2.6,No heating
9694,23.4,-2.34,No heating
9695,21.06,-2.106,No heating
9696,18.954,-1.8954000000000002,Heating
9697,17.058600000000002,8.941399999999998,Heating
9698,26.0,0.0,No heating
9699,26.0,-2.6,No heating
9700,23.4,-2.34,No heating
9701,21.06,-2.106,No heating
9702,18.954,-1.8954000000000002,Heating
9703,17.058600000000002,8.941399999999998,Heating
9704,26.0,0.0,No heating
9705,26.0,-2.6,No heating
9706,23.4,-2.34,No heating
9707,21.06,-2.106,No heating
9708,18.954,-1.8954000000000002,Heating
9709,17.058600000000002,8.941399999999998,Heating
9710,26.0,0.0,No heating
9711,26.0,-2.6,No heating
9712,23.4,-2.34,No heating
9713,21.06,-2.106,No heating
9714,18.954,-1.8954000000000002,Heating
9715,17.058600000000002,8.941399999999998,Heating
9716,26.0,0.0,No heating
9717,26.0,-2.6,No heating
9718,23.4,-2.34,No heating
9719,21.06,-2.106,No heating
9720,18.954,-1.8954000000000002,Heating
9721,17.058600000000002,8.941399999999998,Heating
9722,26.0,0.0,No heating
9723,26.0,-2.6,No heating
9724,23.4,-2.34,No heating
9725,21.06,-2.106,No heating
9726,18.954,-1.8954000000000002,Heating
9727,17.058600000000002,8.941399999999998,Heating
9728,26.0,0.0,No heating
9729,26.0,-2.6,No heating
9730,23.4,-2.34,No heating
9731,21.06,-2.106,No heating
9732,18.954,-1.8954000000000002,Heating
9733,17.058600000000002,8.941399999999998,Heating
9734,26.0,0.0,No heating
9735,26.0,-2.6,No heating
9736,23.4,-2.34,No heating
9737,21.06,-2.106,No heating
9738,18.954,-1.8954000000000002,Heating
9739,17.058600000000002,8.941399999999998,Heating
9740,26.0,0.0,No heating
9741,26.0,-2.6,No heating
9742,23.4,-2.34,No heating
9743,21.06,-2.106,No heating
9744,18.954,-1.8954000000000002,Heating
9745,17.058600000000002,8.941399999999998,Heating
9746,26.0,0.0,No heating
9747,26.0,-2.6,No heating
9748,23.4,-2.34,No heating
9749,21.06,-2.106,No heating
9750,18.954,-1.8954000000000002,Heating
9751,17.058600000000002,8.941399999999998,Heating
9752,26.0,0.0,No heating
9753,26.0,-2.6,No heating
9754,23.4,-2.34,No heating
9755,21.06,-2.106,No heating
9756,18.954,-1.8954000000000002,Heating
9757,17.058600000000002,8.941399999999998,Heating
9758,26.0,0.0,No heating
9759,26.0,-2.6,No heating
9760,23.4,-2.34,No heating
9761,21.06,-2.106,No heating
9762,18.954,-1.8954000000000002,Heating
9763,17.058600000000002,8.941399999999998,Heating
9764,26.0,0.0,No heating
9765,26.0,-2.6,No heating
9766,23.4,-2.34,No heating
9767,21.06,-2.106,No heating
9768,18.954,-1.8954000000000002,Heating
9769,17.058600000000002,8.941399999999998,Heating
9770,26.0,0.0,No heating
9771,26.0,-2.6,No heating
9772,23.4,-2.34,No heating
9773,21.06,-2.106,No heating
9774,18.954,-1.8954000000000002,Heating
9775,17.058600000000002,8.941399999999998,Heating
9776,26.0,0.0,No heating
9777,26.0,-2.6,No heating
9778,23.4,-2.34,No heating
9779,21.06,-2.106,No heating
9780,18.954,-1.8954000000000002,Heating
9781,17.058600000000002,8.941399999999998,Heating
9782,26.0,0.0,No heating
9783,26.0,-2.6,No heating
9784,23.4,-2.34,No heating
9785,21.06,-2.106,No heating
9786,18.954,-1.8954000000000002,Heating
9787,17.058600000000002,8.941399999999998,Heating
9788,26.0,0.0,No heating
9789,26.0,-2.6,No heating
9790,23.4,-2.34,No heating
9791,21.06,-2.106,No heating
9792,18.954,-1.8954000000000002,Heating
9793,17.058600000000002,8.941399999999998,Heating
9794,26.0,0.0,No heating
9795,26.0,-2.6,No heating
9796,23.4,-2.34,No heating
9797,21.06,-2.106,No heating
9798,18.954,-1.8954000000000002,Heating
9799,17.058600000000002,8.941399999999998,Heating
9800,26.0,0.0,No heating
9801,26.0,-2.6,No heating
9802,23.4,-2.34,No heating
9803,21.06,-2.106,No heating
9804,18.954,-1.8954000000000002,Heating
9805,17.058600000000002,8.941399999999998,Heating
9806,26.0,0.0,No heating
9807,26.0,-2.6,No heating
9808,23.4,-2.34,No heating
9809,21.06,-2.106,No heating
9810,18.954,-1.8954000000000002,Heating
9811,17.058600000000002,8.941399999999998,Heating
9812,26.0,0.0,No heating
9813,26.0,-2.6,No heating
9814,23.4,-2.34,No heating
9815,21.06,-2.106,No heating
9816,18.954,-1.8954000000000002,Heating
9817,17.058600000000002,8.941399999999998,Heating
9818,26.0,0.0,No heating
9819,26.0,-2.6,No heating
9820,23.4,-2.34,No heating
9821,21.06,-2.106,No heating
9822,18.954,-1.8954000000000002,Heating
9823,17.058600000000002,8.941399999999998,Heating
9824,26.0,0.0,No heating
9825,26.0,-2.6,No heating
9826,23.4,-2.34,No heating
9827,21.06,-2.106,No heating
9828,18.954,-1.8954000000000002,Heating
9829,17.058600000000002,8.941399999999998,Heating
9830,26.0,0.0,No heating
9831,26.0,-2.6,No heating
9832,23.4,-2.34,No heating
9833,21.06,-2.106,No heating
9834,18.954,-1.8954000000000002,Heating
9835,17.058600000000002,8.941399999999998,Heating
9836,26.0,0.0,No heating
9837,26.0,-2.6,No heating
9838,23.4,-2.34,No heating
9839,21.06,-2.106,No heating
9840,18.954,-1.8954000000000002,Heating
9841,17.058600000000002,8.941399999999998,Heating
9842,26.0,0.0,No heating
9843,26.0,-2.6,No heating
9844,23.4,-2.34,No heating
9845,21.06,-2.106,No heating
9846,18.954,-1.8954000000000002,Heating
9847,17.058600000000002,8.941399999999998,Heating
9848,26.0,0.0,No heating
9849,26.0,-2.6,No heating
9850,23.4,-2.34,No heating
9851,21.06,-2.106,No heating
9852,18.954,-1.8954000000000002,Heating
9853,17.058600000000002,8.941399999999998,Heating
9854,26.0,0.0,No heating
9855,26.0,-2.6,No heating
9856,23.4,-2.34,No heating
9857,21.06,-2.106,No heating
9858,18.954,-1.8954000000000002,Heating
9859,17.058600000000002,8.941399999999998,Heating
9860,26.0,0.0,No heating
9861,26.0,-2.6,No heating
9862,23.4,-2.34,No heating
9863,21.06,-2.106,No heating
9864,18.954,-1.8954000000000002,Heating
9865,17.058600000000002,8.941399999999998,Heating
9866,26.0,0.0,No heating
9867,26.0,-2.6,No heating
9868,23.4,-2.34,No heating
9869,21.06,-2.106,No heating
9870,18.954,-1.8954000000000002,Heating
9871,17.058600000000002,8.941399999999998,Heating
9872,26.0,0.0,No heating
9873,26.0,-2.6,No heating
9874,23.4,-2.34,No heating
9875,21.06,-2.106,No heating
9876,18.954,-1.8954000000000002,Heating
9877,17.058600000000002,8.941399999999998,Heating
9878,26.0,0.0,No heating
9879,26.0,-2.6,No heating
9880,23.4,-2.34,No heating
9881,21.06,-2.106,No heating
9882,18.954,-1.8954000000000002,Heating
9883,17.058600000000002,8.941399999999998,Heating
9884,26.0,0.0,No heating
9885,26.0,-2.6,No heating
9886,23.4,-2.34,No heating
9887,21.06,-2.106,No heating
9888,18.954,-1.8954000000000002,Heating
9889,17.058600000000002,8.941399999999998,Heating
9890,26.0,0.0,No heating
9891,26.0,-2.6,No heating
9892,23.4,-2.34,No heating
9893,21.06,-2.106,No heating
9894,18.954,-1.8954000000000002,Heating
9895,17.058600000000002,8.941399999999998,Heating
9896,26.0,0.0,No heating
9897,26.0,-2.6,No heating
9898,23.4,-2.34,No heating
9899,21.06,-2.106,No heating
9900,18.954,-1.8954000000000002,Heating
9901,17.058600000000002,8.941399999999998,Heating
9902,26.0,0.0,No heating
9903,26.0,-2.6,No heating
9904,23.4,-2.34,No heating
9905,21.06,-2.106,No heating
9906,18.954,-1.8954000000000002,Heating
9907,17.058600000000002,8.941399999999998,Heating
9908,26.0,0.0,No heating
9909,26.0,-2.6,No heating
9910,23.4,-2.34,No heating
9911,21.06,-2.106,No heating
9912,18.954,-1.8954000000000002,Heating
9913,17.058600000000002,8.941399999999998,Heating
9914,26.0,0.0,No heating
9915,26.0,-2.6,No heating
9916,23.4,-2.34,No heating
9917,21.06,-2.106,No heating
9918,18.954,-1.8954000000000002,Heating
9919,17.058600000000002,8.941399999999998,Heating
9920,26.0,0.0,No heating
9921,26.0,-2.6,No heating
9922,23.4,-2.34,No heating
9923,21.06,-2.106,No heating
9924,18.954,-1.8954000000000002,Heating
9925,17.058600000000002,8.941399999999998,Heating
9926,26.0,0.0,No heating
9927,26.0,-2.6,No heating
9928,23.4,-2.34,No heating
9929,21.06,-2.106,No heating
9930,18.954,-1.8954000000000002,Heating
9931,17.058600000000002,8.941399999999998,Heating
9932,26.0,0.0,No heating
9933,26.0,-2.6,No heating
9934,23.4,-2.34,No heating
9935,21.06,-2.106,No heating
9936,18.954,-1.8954000000000002,Heating
9937,17.058600000000002,8.941399999999998,Heating
9938,26.0,0.0,No heating
9939,26.0,-2.6,No heating
9940,23.4,-2.34,No heating
9941,21.06,-2.106,No heating
9942,18.954,-1.8954000000000002,Heating
9943,17.058600000000002,8.941399999999998,Heating
9944,26.0,0.0,No heating
9945,26.0,-2.6,No heating
9946,23.4,-2.34,No heating
9947,21.06,-2.106,No heating
9948,18.954,-1.8954000000000002,Heating
9949,17.058600000000002,8.941399999999998,Heating
9950,26.0,0.0,No heating
9951,26.0,-2.6,No heating
9952,23.4,-2.34,No heating
9953,21.06,-2.106,No heating
9954,18.954,-1.8954000000000002,Heating
9955,17.058600000000002,8.941399999999998,Heating
9956,26.0,0.0,No heating
9957,26.0,-2.6,No heating
9958,23.4,-2.34,No heating
9959,21.06,-2.106,No heating
9960,18.954,-1.8954000000000002,Heating
9961,17.058600000000002,8.941399999999998,Heating
9962,26.0,0.0,No heating
9963,26.0,-2.6,No heating
9964,23.4,-2.34,No heating
9965,21.06,-2.106,No heating
9966,18.954,-1.8954000000000002,Heating
9967,17.058600000000002,8.941399999999998,Heating
